run_name,rows,accuracy_pct,baseline_pct,delta_vs_baseline_pp,family,source_file
eval_consecutive_btcusdt_5min_2026_model_last6m.json,13310,50.308039068369645,50.32306536438767,-0.015026296018028518,consecutive,./finetune_csv/eval_consecutive_btcusdt_5min_2026_model_last6m.json
eval_2026_consecutive_selected_rerun.json,13310,50.308039068369645,50.32306536438767,-0.015026296018028518,consecutive,./finetune_csv/finetuned/BTCUSDT_kline_5min_best_2026_consecutive/eval_2026_consecutive_selected_rerun.json
eval_2026_consecutive_selected.json,13310,50.308039068369645,50.32306536438767,-0.015026296018028518,consecutive,./finetune_csv/finetuned/BTCUSDT_kline_5min_best_2026_consecutive/eval_2026_consecutive_selected.json
eval_consecutive_btcusdt_5min_2026_model_2018_2025.json,13310,49.84222389181066,50.32306536438767,-0.48084147257701204,consecutive,./finetune_csv/eval_consecutive_btcusdt_5min_2026_model_2018_2025.json
